GRCODE,GRNAME,AccidentYear,DevelopmentYear,DevelopmentLag,IncurredLosses,CumPaidLoss,BulkLoss,EarnedPremDIR,EarnedPremCeded,EarnedPremNet,Single,PostedReserves2007
19119,National Unity Ins Co,1999,2002,4,1095,1007,0,5370,986,4384,1,4304.215
19119,National Unity Ins Co,1999,2003,5,1031,1031,0,5370,986,4384,1,4304.215
19119,National Unity Ins Co,1999,2004,6,1031,1031,0,5370,986,4384,1,4304.215
19119,National Unity Ins Co,1999,2005,7,1031,1031,0,5370,986,4384,1,4304.215
19119,National Unity Ins Co,1999,2006,8,1031,1031,0,5370,986,4384,1,4304.215
19119,National Unity Ins Co,1999,2007,9,1031,1031,0,5370,986,4384,1,4304.215
19119,National Unity Ins Co,1999,2008,10,1031,1031,0,5370,986,4384,1,4304.215
19119,National Unity Ins Co,2000,2000,1,1624,502,896,5885,1151,4734,1,4304.215
19119,National Unity Ins Co,2000,2001,2,1414,790,403,5885,1151,4734,1,4304.215
19119,National Unity Ins Co,2000,2002,3,1263,1042,126,5885,1151,4734,1,4304.215
19119,National Unity Ins Co,2000,2003,4,1124,1035,0,5885,1151,4734,1,4304.215
19119,National Unity Ins Co,2000,2004,5,1110,1110,0,5885,1151,4734,1,4304.215
19119,National Unity Ins Co,2000,2005,6,1110,1110,0,5885,1151,4734,1,4304.215
19119,National Unity Ins Co,2000,2006,7,1110,1110,0,5885,1151,4734,1,4304.215
19119,National Unity Ins Co,2000,2007,8,1110,1110,0,5885,1151,4734,1,4304.215
19119,National Unity Ins Co,2000,2008,9,1110,1110,0,5885,1151,4734,1,4304.215
19119,National Unity Ins Co,2000,2009,10,1110,1110,0,5885,1151,4734,1,4304.215
19119,National Unity Ins Co,2001,2001,1,2824,512,1544,7556,1449,6107,1,4304.215
19119,National Unity Ins Co,2001,2002,2,1940,1211,412,7556,1449,6107,1,4304.215
19119,National Unity Ins Co,2001,2003,3,1668,1549,0,7556,1449,6107,1,4304.215
19119,National Unity Ins Co,2001,2004,4,1609,1587,0,7556,1449,6107,1,4304.215
19119,National Unity Ins Co,2001,2005,5,1581,1581,0,7556,1449,6107,1,4304.215
19119,National Unity Ins Co,2001,2006,6,1583,1583,0,7556,1449,6107,1,4304.215
19119,National Unity Ins Co,2001,2007,7,1583,1583,0,7556,1449,6107,1,4304.215
19119,National Unity Ins Co,2001,2008,8,1583,1583,0,7556,1449,6107,1,4304.215
19119,National Unity Ins Co,2001,2009,9,1583,1583,0,7556,1449,6107,1,4304.215
19119,National Unity Ins Co,2001,2010,10,1583,1583,0,7556,1449,6107,1,4304.215
19119,National Unity Ins Co,2002,2002,1,3403,929,1497,9224,1770,7454,1,4304.215
19119,National Unity Ins Co,2002,2003,2,2863,1926,709,9224,1770,7454,1,4304.215
19119,National Unity Ins Co,2002,2004,3,2259,2056,51,9224,1770,7454,1,4304.215
19119,National Unity Ins Co,2002,2005,4,2234,2126,0,9224,1770,7454,1,4304.215
19119,National Unity Ins Co,2002,2006,5,2158,2158,0,9224,1770,7454,1,4304.215
19119,National Unity Ins Co,2002,2007,6,2189,2189,0,9224,1770,7454,1,4304.215
19119,National Unity Ins Co,2002,2008,7,2189,2189,0,9224,1770,7454,1,4304.215
19119,National Unity Ins Co,2002,2009,8,2189,2189,0,9224,1770,7454,1,4304.215
19119,National Unity Ins Co,2002,2010,9,2189,2189,0,9224,1770,7454,1,4304.215
19119,National Unity Ins Co,2002,2011,10,2189,2189,0,9224,1770,7454,1,4304.215
19119,National Unity Ins Co,2003,2003,1,3449,954,2006,10368,1855,8513,1,4304.215
19119,National Unity Ins Co,2003,2004,2,2901,1588,1130,10368,1855,8513,1,4304.215
19119,National Unity Ins Co,2003,2005,3,2341,1723,578,10368,1855,8513,1,4304.215
19119,National Unity Ins Co,2003,2006,4,1780,1780,0,10368,1855,8513,1,4304.215
19119,National Unity Ins Co,2003,2007,5,1778,1778,0,10368,1855,8513,1,4304.215
19119,National Unity Ins Co,2003,2008,6,1778,1778,0,10368,1855,8513,1,4304.215
19119,National Unity Ins Co,2003,2009,7,1778,1778,0,10368,1855,8513,1,4304.215
19119,National Unity Ins Co,2003,2010,8,1778,1778,0,10368,1855,8513,1,4304.215
19119,National Unity Ins Co,2003,2011,9,1778,1778,0,10368,1855,8513,1,4304.215
19119,National Unity Ins Co,2003,2012,10,1778,1778,0,10368,1855,8513,1,4304.215
19119,National Unity Ins Co,2004,2004,1,3261,883,1404,10731,1663,9068,1,4304.215
19119,National Unity Ins Co,2004,2005,2,2503,1702,533,10731,1663,9068,1,4304.215
19119,National Unity Ins Co,2004,2006,3,2061,2040,21,10731,1663,9068,1,4304.215
19119,National Unity Ins Co,2004,2007,4,1992,1988,0,10731,1663,9068,1,4304.215
19119,National Unity Ins Co,2004,2008,5,2064,2064,0,10731,1663,9068,1,4304.215
19119,National Unity Ins Co,2004,2009,6,2064,2064,0,10731,1663,9068,1,4304.215
19119,National Unity Ins Co,2004,2010,7,2064,2064,0,10731,1663,9068,1,4304.215
19119,National Unity Ins Co,2004,2011,8,2066,2066,0,10731,1663,9068,1,4304.215
19119,National Unity Ins Co,2004,2012,9,2066,2066,0,10731,1663,9068,1,4304.215
19119,National Unity Ins Co,2004,2013,10,2065,2066,0,10731,1663,9068,1,4304.215
19119,National Unity Ins Co,2005,2005,1,3241,989,1079,11603,217,11386,1,4304.215
19119,National Unity Ins Co,2005,2006,2,2997,1953,256,11603,217,11386,1,4304.215
19119,National Unity Ins Co,2005,2007,3,3009,2690,0,11603,217,11386,1,4304.215
19119,National Unity Ins Co,2005,2008,4,3094,2924,0,11603,217,11386,1,4304.215
19119,National Unity Ins Co,2005,2009,5,3101,3051,0,11603,217,11386,1,4304.215
19119,National Unity Ins Co,2005,2010,6,3096,3044,0,11603,217,11386,1,4304.215
19119,National Unity Ins Co,2005,2011,7,3069,3069,0,11603,217,11386,1,4304.215
19119,National Unity Ins Co,2005,2012,8,3059,3059,0,11603,217,11386,1,4304.215
19119,National Unity Ins Co,2005,2013,9,3069,3069,0,11603,217,11386,1,4304.215
19119,National Unity Ins Co,2005,2014,10,3069,3069,0,11603,217,11386,1,4304.215
19119,National Unity Ins Co,2006,2006,1,2987,883,1166,12297,128,12169,1,4304.215
19119,National Unity Ins Co,2006,2007,2,2870,1806,732,12297,128,12169,1,4304.215
19119,National Unity Ins Co,2006,2008,3,2217,2154,0,12297,128,12169,1,4304.215
19119,National Unity Ins Co,2006,2009,4,2251,2192,30,12297,128,12169,1,4304.215
19119,National Unity Ins Co,2006,2010,5,2196,2196,0,12297,128,12169,1,4304.215
19119,National Unity Ins Co,2006,2011,6,2196,2196,0,12297,128,12169,1,4304.215
19119,National Unity Ins Co,2006,2012,7,2199,2199,0,12297,128,12169,1,4304.215
19119,National Unity Ins Co,2006,2013,8,2201,2201,0,12297,128,12169,1,4304.215
19119,National Unity Ins Co,2006,2014,9,2201,2201,0,12297,128,12169,1,4304.215
19119,National Unity Ins Co,2006,2015,10,2223,2220,0,12297,128,12169,1,4304.215
19119,National Unity Ins Co,2007,2007,1,3495,1175,729,14836,140,14696,1,4304.215
19119,National Unity Ins Co,2007,2008,2,3446,2116,788,14836,140,14696,1,4304.215
19119,National Unity Ins Co,2007,2009,3,2836,2620,82,14836,140,14696,1,4304.215
19119,National Unity Ins Co,2007,2010,4,2752,2710,0,14836,140,14696,1,4304.215
19119,National Unity Ins Co,2007,2011,5,2752,2731,0,14836,140,14696,1,4304.215
19119,National Unity Ins Co,2007,2012,6,2761,2760,0,14836,140,14696,1,4304.215
19119,National Unity Ins Co,2007,2013,7,2763,2763,0,14836,140,14696,1,4304.215
19119,National Unity Ins Co,2007,2014,8,2763,2763,0,14836,140,14696,1,4304.215
19119,National Unity Ins Co,2007,2015,9,2768,2768,0,14836,140,14696,1,4304.215
19119,National Unity Ins Co,2007,2016,10,2768,2768,0,14836,140,14696,1,4304.215
19780,Springfield Fire & Cas Co,1998,1998,1,435,206,108,862,86,776,1,88.86
19780,Springfield Fire & Cas Co,1998,1999,2,472,325,58,862,86,776,1,88.86
19780,Springfield Fire & Cas Co,1998,2000,3,435,373,10,862,86,776,1,88.86
19780,Springfield Fire & Cas Co,1998,2001,4,436,406,0,862,86,776,1,88.86
19780,Springfield Fire & Cas Co,1998,2002,5,449,429,0,862,86,776,1,88.86
19780,Springfield Fire & Cas Co,1998,2003,6,440,438,0,862,86,776,1,88.86
19780,Springfield Fire & Cas Co,1998,2004,7,440,438,0,862,86,776,1,88.86
19780,Springfield Fire & Cas Co,1998,2005,8,438,438,0,862,86,776,1,88.86
19780,Springfield Fire & Cas Co,1998,2006,9,438,438,0,862,86,776,1,88.86
19780,Springfield Fire & Cas Co,1998,2007,10,438,438,0,862,86,776,1,88.86
19780,Springfield Fire & Cas Co,1999,1999,1,597,229,161,696,70,626,1,88.86
19780,Springfield Fire & Cas Co,1999,2000,2,489,374,46,696,70,626,1,88.86
19780,Springfield Fire & Cas Co,1999,2001,3,442,379,10,696,70,626,1,88.86
19780,Springfield Fire & Cas Co,1999,2002,4,412,401,0,696,70,626,1,88.86
19780,Springfield Fire & Cas Co,1999,2003,5,413,405,0,696,70,626,1,88.86
19780,Springfield Fire & Cas Co,1999,2004,6,417,406,0,696,70,626,1,88.86
19780,Springfield Fire & Cas Co,1999,2005,7,413,413,0,696,70,626,1,88.86
19780,Springfield Fire & Cas Co,1999,2006,8,413,413,0,696,70,626,1,88.86
19780,Springfield Fire & Cas Co,1999,2007,9,413,413,0,696,70,626,1,88.86
19780,Springfield Fire & Cas Co,1999,2008,10,413,413,0,696,70,626,1,88.86
19780,Springfield Fire & Cas Co,2000,2000,1,394,129,130,518,52,466,1,88.86
19780,Springfield Fire & Cas Co,2000,2001,2,342,220,44,518,52,466,1,88.86
19780,Springfield Fire & Cas Co,2000,2002,3,287,252,11,518,52,466,1,88.86
19780,Springfield Fire & Cas Co,2000,2003,4,302,279,0,518,52,466,1,88.86
19780,Springfield Fire & Cas Co,2000,2004,5,282,264,0,518,52,466,1,88.86
19780,Springfield Fire & Cas Co,2000,2005,6,279,273,0,518,52,466,1,88.86
19780,Springfield Fire & Cas Co,2000,2006,7,279,272,0,518,52,466,1,88.86
19780,Springfield Fire & Cas Co,2000,2007,8,280,280,0,518,52,466,1,88.86
19780,Springfield Fire & Cas Co,2000,2008,9,280,280,0,518,52,466,1,88.86
19780,Springfield Fire & Cas Co,2000,2009,10,280,280,0,518,52,466,1,88.86
19780,Springfield Fire & Cas Co,2001,2001,1,296,105,135,448,45,403,1,88.86
19780,Springfield Fire & Cas Co,2001,2002,2,281,208,52,448,45,403,1,88.86
19780,Springfield Fire & Cas Co,2001,2003,3,239,223,11,448,45,403,1,88.86
19780,Springfield Fire & Cas Co,2001,2004,4,226,224,0,448,45,403,1,88.86
19780,Springfield Fire & Cas Co,2001,2005,5,230,224,0,448,45,403,1,88.86
19780,Springfield Fire & Cas Co,2001,2006,6,230,224,0,448,45,403,1,88.86
19780,Springfield Fire & Cas Co,2001,2007,7,240,234,0,448,45,403,1,88.86
19780,Springfield Fire & Cas Co,2001,2008,8,240,234,0,448,45,403,1,88.86
19780,Springfield Fire & Cas Co,2001,2009,9,242,236,0,448,45,403,1,88.86
19780,Springfield Fire & Cas Co,2001,2010,10,237,236,0,448,45,403,1,88.86
19780,Springfield Fire & Cas Co,2002,2002,1,299,85,149,464,-51,515,1,88.86
19780,Springfield Fire & Cas Co,2002,2003,2,182,120,52,464,-51,515,1,88.86
19780,Springfield Fire & Cas Co,2002,2004,3,167,139,7,464,-51,515,1,88.86
19780,Springfield Fire & Cas Co,2002,2005,4,157,157,0,464,-51,515,1,88.86
19780,Springfield Fire & Cas Co,2002,2006,5,158,158,0,464,-51,515,1,88.86
19780,Springfield Fire & Cas Co,2002,2007,6,158,158,0,464,-51,515,1,88.86
19780,Springfield Fire & Cas Co,2002,2008,7,158,158,0,464,-51,515,1,88.86
19780,Springfield Fire & Cas Co,2002,2009,8,158,158,0,464,-51,515,1,88.86
19780,Springfield Fire & Cas Co,2002,2010,9,159,158,0,464,-51,515,1,88.86
19780,Springfield Fire & Cas Co,2002,2011,10,159,159,0,464,-51,515,1,88.86
19780,Springfield Fire & Cas Co,2003,2003,1,323,104,145,465,-5,470,1,88.86
19780,Springfield Fire & Cas Co,2003,2004,2,254,181,36,465,-5,470,1,88.86
19780,Springfield Fire & Cas Co,2003,2005,3,225,202,5,465,-5,470,1,88.86
19780,Springfield Fire & Cas Co,2003,2006,4,229,207,0,465,-5,470,1,88.86
19780,Springfield Fire & Cas Co,2003,2007,5,230,218,0,465,-5,470,1,88.86
19780,Springfield Fire & Cas Co,2003,2008,6,246,246,0,465,-5,470,1,88.86
19780,Springfield Fire & Cas Co,2003,2009,7,246,246,0,465,-5,470,1,88.86
19780,Springfield Fire & Cas Co,2003,2010,8,245,246,0,465,-5,470,1,88.86
19780,Springfield Fire & Cas Co,2003,2011,9,245,245,0,465,-5,470,1,88.86
19780,Springfield Fire & Cas Co,2003,2012,10,246,246,0,465,-5,470,1,88.86
19780,Springfield Fire & Cas Co,2004,2004,1,0,92,102,402,58,344,1,88.86
19780,Springfield Fire & Cas Co,2004,2005,2,0,159,23,402,58,344,1,88.86
19780,Springfield Fire & Cas Co,2004,2006,3,0,159,2,402,58,344,1,88.86
19780,Springfield Fire & Cas Co,2004,2007,4,0,166,0,402,58,344,1,88.86
19780,Springfield Fire & Cas Co,2004,2008,5,0,166,0,402,58,344,1,88.86
19780,Springfield Fire & Cas Co,2004,2009,6,0,166,0,402,58,344,1,88.86
19780,Springfield Fire & Cas Co,2004,2010,7,0,166,0,402,58,344,1,88.86
19780,Springfield Fire & Cas Co,2004,2011,8,0,166,0,402,58,344,1,88.86
19780,Springfield Fire & Cas Co,2004,2012,9,0,165,0,402,58,344,1,88.86
19780,Springfield Fire & Cas Co,2004,2013,10,0,165,0,402,58,344,1,88.86
19780,Springfield Fire & Cas Co,2005,2005,1,146,29,65,274,36,238,1,88.86
19780,Springfield Fire & Cas Co,2005,2006,2,89,72,8,274,36,238,1,88.86
19780,Springfield Fire & Cas Co,2005,2007,3,75,72,0,274,36,238,1,88.86
19780,Springfield Fire & Cas Co,2005,2008,4,77,77,0,274,36,238,1,88.86
19780,Springfield Fire & Cas Co,2005,2009,5,77,77,0,274,36,238,1,88.86
19780,Springfield Fire & Cas Co,2005,2010,6,77,77,0,274,36,238,1,88.86
19780,Springfield Fire & Cas Co,2005,2011,7,77,77,0,274,36,238,1,88.86
19780,Springfield Fire & Cas Co,2005,2012,8,77,77,0,274,36,238,1,88.86
19780,Springfield Fire & Cas Co,2005,2013,9,77,77,0,274,36,238,1,88.86
19780,Springfield Fire & Cas Co,2005,2014,10,77,77,0,274,36,238,1,88.86
19780,Springfield Fire & Cas Co,2006,2006,1,118,65,21,190,42,148,1,88.86
19780,Springfield Fire & Cas Co,2006,2007,2,144,110,2,190,42,148,1,88.86
19780,Springfield Fire & Cas Co,2006,2008,3,166,160,1,190,42,148,1,88.86
19780,Springfield Fire & Cas Co,2006,2009,4,161,161,0,190,42,148,1,88.86
19780,Springfield Fire & Cas Co,2006,2010,5,162,161,0,190,42,148,1,88.86
19780,Springfield Fire & Cas Co,2006,2011,6,162,162,0,190,42,148,1,88.86
19780,Springfield Fire & Cas Co,2006,2012,7,162,162,0,190,42,148,1,88.86
19780,Springfield Fire & Cas Co,2006,2013,8,162,162,0,190,42,148,1,88.86
19780,Springfield Fire & Cas Co,2006,2014,9,162,162,0,190,42,148,1,88.86
19780,Springfield Fire & Cas Co,2006,2015,10,162,162,0,190,42,148,1,88.86
19780,Springfield Fire & Cas Co,2007,2007,1,55,39,6,129,28,101,1,88.86
19780,Springfield Fire & Cas Co,2007,2008,2,56,41,8,129,28,101,1,88.86
19780,Springfield Fire & Cas Co,2007,2009,3,73,48,0,129,28,101,1,88.86
19780,Springfield Fire & Cas Co,2007,2010,4,73,48,0,129,28,101,1,88.86
19780,Springfield Fire & Cas Co,2007,2011,5,76,50,0,129,28,101,1,88.86
19780,Springfield Fire & Cas Co,2007,2012,6,70,50,0,129,28,101,1,88.86
19780,Springfield Fire & Cas Co,2007,2013,7,70,51,0,129,28,101,1,88.86
19780,Springfield Fire & Cas Co,2007,2014,8,71,51,0,129,28,101,1,88.86
19780,Springfield Fire & Cas Co,2007,2015,9,71,51,0,129,28,101,1,88.86
19780,Springfield Fire & Cas Co,2007,2016,10,71,71,0,129,28,101,1,88.86
20430,Harbor Ins Co,1998,1998,1,1549,913,160,8397,6298,2099,1,1661.239
20430,Harbor Ins Co,1998,1999,2,1662,803,206,8397,6298,2099,1,1661.239
20430,Harbor Ins Co,1998,2000,3,1642,1314,55,8397,6298,2099,1,1661.239
20430,Harbor Ins Co,1998,2001,4,1574,1473,25,8397,6298,2099,1,1661.239
20430,Harbor Ins Co,1998,2002,5,1566,1515,15,8397,6298,2099,1,1661.239
20430,Harbor Ins Co,1998,2003,6,1549,1523,3,8397,6298,2099,1,1661.239
20430,Harbor Ins Co,1998,2004,7,1540,1524,0,8397,6298,2099,1,1661.239
20430,Harbor Ins Co,1998,2005,8,1545,1524,0,8397,6298,2099,1,1661.239
20430,Harbor Ins Co,1998,2006,9,1548,1548,0,8397,6298,2099,1,1661.239
20430,Harbor Ins Co,1998,2007,10,1548,1548,0,8397,6298,2099,1,1661.239
20430,Harbor Ins Co,1999,1999,1,1343,780,177,7527,5645,1882,1,1661.239
20430,Harbor Ins Co,1999,2000,2,1251,1069,54,7527,5645,1882,1,1661.239
20430,Harbor Ins Co,1999,2001,3,1248,1133,55,7527,5645,1882,1,1661.239
20430,Harbor Ins Co,1999,2002,4,1226,1171,33,7527,5645,1882,1,1661.239
20430,Harbor Ins Co,1999,2003,5,1203,1178,15,7527,5645,1882,1,1661.239
20430,Harbor Ins Co,1999,2004,6,1187,1179,3,7527,5645,1882,1,1661.239
20430,Harbor Ins Co,1999,2005,7,1183,1181,0,7527,5645,1882,1,1661.239
20430,Harbor Ins Co,1999,2006,8,1184,1184,0,7527,5645,1882,1,1661.239
20430,Harbor Ins Co,1999,2007,9,1184,1184,0,7527,5645,1882,1,1661.239
20430,Harbor Ins Co,1999,2008,10,1184,1184,0,7527,5645,1882,1,1661.239
20430,Harbor Ins Co,2000,2000,1,1143,635,165,6177,4633,1544,1,1661.239
20430,Harbor Ins Co,2000,2001,2,1082,904,54,6177,4633,1544,1,1661.239
20430,Harbor Ins Co,2000,2002,3,1082,974,60,6177,4633,1544,1,1661.239
20430,Harbor Ins Co,2000,2003,4,1057,998,33,6177,4633,1544,1,1661.239
20430,Harbor Ins Co,2000,2004,5,1033,1005,15,6177,4633,1544,1,1661.239
20430,Harbor Ins Co,2000,2005,6,1020,1006,3,6177,4633,1544,1,1661.239
20430,Harbor Ins Co,2000,2006,7,1016,1009,0,6177,4633,1544,1,1661.239
20430,Harbor Ins Co,2000,2007,8,1017,1015,0,6177,4633,1544,1,1661.239
20430,Harbor Ins Co,2000,2008,9,1015,1015,0,6177,4633,1544,1,1661.239
20430,Harbor Ins Co,2000,2009,10,1015,1015,0,6177,4633,1544,1,1661.239
20430,Harbor Ins Co,2001,2001,1,1419,756,165,7776,5832,1944,1,1661.239
20430,Harbor Ins Co,2001,2002,2,1572,1227,143,7776,5832,1944,1,1661.239
20430,Harbor Ins Co,2001,2003,3,1506,1366,60,7776,5832,1944,1,1661.239
20430,Harbor Ins Co,2001,2004,4,1473,1415,33,7776,5832,1944,1,1661.239
20430,Harbor Ins Co,2001,2005,5,1459,1431,15,7776,5832,1944,1,1661.239
20430,Harbor Ins Co,2001,2006,6,1445,1440,2,7776,5832,1944,1,1661.239
20430,Harbor Ins Co,2001,2007,7,1444,1442,0,7776,5832,1944,1,1661.239
20430,Harbor Ins Co,2001,2008,8,1442,1442,0,7776,5832,1944,1,1661.239
20430,Harbor Ins Co,2001,2009,9,1442,1442,0,7776,5832,1944,1,1661.239
20430,Harbor Ins Co,2001,2010,10,1442,1442,0,7776,5832,1944,1,1661.239
20430,Harbor Ins Co,2002,2002,1,2469,1465,300,14443,10832,3611,1,1661.239
20430,Harbor Ins Co,2002,2003,2,2678,2285,183,14443,10832,3611,1,1661.239
20430,Harbor Ins Co,2002,2004,3,2498,2364,60,14443,10832,3611,1,1661.239
20430,Harbor Ins Co,2002,2005,4,2475,2413,34,14443,10832,3611,1,1661.239
20430,Harbor Ins Co,2002,2006,5,2452,2425,15,14443,10832,3611,1,1661.239
20430,Harbor Ins Co,2002,2007,6,2435,2430,2,14443,10832,3611,1,1661.239
20430,Harbor Ins Co,2002,2008,7,2434,2434,0,14443,10832,3611,1,1661.239
20430,Harbor Ins Co,2002,2009,8,2434,2434,0,14443,10832,3611,1,1661.239
20430,Harbor Ins Co,2002,2010,9,2434,2434,0,14443,10832,3611,1,1661.239
20430,Harbor Ins Co,2002,2011,10,2434,2434,0,14443,10832,3611,1,1661.239
20430,Harbor Ins Co,2003,2003,1,2370,1340,360,15213,11410,3803,1,1661.239
20430,Harbor Ins Co,2003,2004,2,2448,2027,183,15213,11410,3803,1,1661.239
20430,Harbor Ins Co,2003,2005,3,2342,2224,60,15213,11410,3803,1,1661.239
20430,Harbor Ins Co,2003,2006,4,2357,2304,34,15213,11410,3803,1,1661.239
20430,Harbor Ins Co,2003,2007,5,2339,2315,15,15213,11410,3803,1,1661.239
20430,Harbor Ins Co,2003,2008,6,2325,2318,2,15213,11410,3803,1,1661.239
20430,Harbor Ins Co,2003,2009,7,2323,2323,0,15213,11410,3803,1,1661.239
20430,Harbor Ins Co,2003,2010,8,2323,2323,0,15213,11410,3803,1,1661.239
20430,Harbor Ins Co,2003,2011,9,2323,2323,0,15213,11410,3803,1,1661.239
20430,Harbor Ins Co,2003,2012,10,2323,2323,0,15213,11410,3803,1,1661.239
20430,Harbor Ins Co,2004,2004,1,2771,1684,360,16486,12364,4122,1,1661.239
20430,Harbor Ins Co,2004,2005,2,2910,2447,225,16486,12364,4122,1,1661.239
20430,Harbor Ins Co,2004,2006,3,2790,2658,60,16486,12364,4122,1,1661.239
20430,Harbor Ins Co,2004,2007,4,2766,2697,34,16486,12364,4122,1,1661.239
20430,Harbor Ins Co,2004,2008,5,2748,2718,15,16486,12364,4122,1,1661.239
20430,Harbor Ins Co,2004,2009,6,2733,2722,2,16486,12364,4122,1,1661.239
20430,Harbor Ins Co,2004,2010,7,2728,2724,0,16486,12364,4122,1,1661.239
20430,Harbor Ins Co,2004,2011,8,2728,2725,0,16486,12364,4122,1,1661.239
20430,Harbor Ins Co,2004,2012,9,2725,2725,0,16486,12364,4122,1,1661.239
20430,Harbor Ins Co,2004,2013,10,2724,2724,0,16486,12364,4122,1,1661.239
20430,Harbor Ins Co,2005,2005,1,2752,1606,487,17022,12767,4255,1,1661.239
20430,Harbor Ins Co,2005,2006,2,2868,2401,225,17022,12767,4255,1,1661.239
20430,Harbor Ins Co,2005,2007,3,2749,2615,60,17022,12767,4255,1,1661.239
20430,Harbor Ins Co,2005,2008,4,2741,2681,34,17022,12767,4255,1,1661.239
20430,Harbor Ins Co,2005,2009,5,2723,2699,8,17022,12767,4255,1,1661.239
20430,Harbor Ins Co,2005,2010,6,2721,2714,1,17022,12767,4255,1,1661.239
20430,Harbor Ins Co,2005,2011,7,2724,2723,0,17022,12767,4255,1,1661.239
20430,Harbor Ins Co,2005,2012,8,2725,2724,0,17022,12767,4255,1,1661.239
20430,Harbor Ins Co,2005,2013,9,2711,2711,0,17022,12767,4255,1,1661.239
20430,Harbor Ins Co,2005,2014,10,2710,2710,0,17022,12767,4255,1,1661.239
20430,Harbor Ins Co,2006,2006,1,2336,1305,487,14496,10872,3624,1,1661.239
20430,Harbor Ins Co,2006,2007,2,2329,1872,225,14496,10872,3624,1,1661.239
20430,Harbor Ins Co,2006,2008,3,2198,2036,60,14496,10872,3624,1,1661.239
20430,Harbor Ins Co,2006,2009,4,2187,2132,25,14496,10872,3624,1,1661.239
20430,Harbor Ins Co,2006,2010,5,2184,2159,8,14496,10872,3624,1,1661.239
20430,Harbor Ins Co,2006,2011,6,2184,2165,2,14496,10872,3624,1,1661.239
20430,Harbor Ins Co,2006,2012,7,2179,2173,0,14496,10872,3624,1,1661.239
20430,Harbor Ins Co,2006,2013,8,2185,2161,0,14496,10872,3624,1,1661.239
20430,Harbor Ins Co,2006,2014,9,2246,2202,0,14496,10872,3624,1,1661.239
20430,Harbor Ins Co,2006,2015,10,2219,2202,0,14496,10872,3624,1,1661.239
20430,Harbor Ins Co,2007,2007,1,2096,1130,487,11921,8941,2980,1,1661.239
20430,Harbor Ins Co,2007,2008,2,2104,1701,225,11921,8941,2980,1,1661.239
20430,Harbor Ins Co,2007,2009,3,1969,1892,40,11921,8941,2980,1,1661.239
20430,Harbor Ins Co,2007,2010,4,1955,1914,25,11921,8941,2980,1,1661.239
20430,Harbor Ins Co,2007,2011,5,1948,1926,8,11921,8941,2980,1,1661.239
20430,Harbor Ins Co,2007,2012,6,1933,1932,1,11921,8941,2980,1,1661.239
20430,Harbor Ins Co,2007,2013,7,1934,1933,0,11921,8941,2980,1,1661.239
20430,Harbor Ins Co,2007,2014,8,1934,1933,0,11921,8941,2980,1,1661.239
20430,Harbor Ins Co,2007,2015,9,1942,1934,0,11921,8941,2980,1,1661.239
20430,Harbor Ins Co,2007,2016,10,1941,1941,0,11921,8941,2980,1,1661.239
20800,Southland Lloyds Ins Co,1998,1998,1,2,1,1,15,11,4,1,32.575
20800,Southland Lloyds Ins Co,1998,1999,2,7,6,1,15,11,4,1,32.575
20800,Southland Lloyds Ins Co,1998,2000,3,6,6,0,15,11,4,1,32.575
20800,Southland Lloyds Ins Co,1998,2001,4,5,5,0,15,11,4,1,32.575
20800,Southland Lloyds Ins Co,1998,2002,5,5,5,0,15,11,4,1,32.575
20800,Southland Lloyds Ins Co,1998,2003,6,5,5,0,15,11,4,1,32.575
20800,Southland Lloyds Ins Co,1998,2004,7,4,4,0,15,11,4,1,32.575
20800,Southland Lloyds Ins Co,1998,2005,8,4,4,0,15,11,4,1,32.575
20800,Southland Lloyds Ins Co,1998,2006,9,4,4,0,15,11,4,1,32.575
20800,Southland Lloyds Ins Co,1998,2007,10,4,4,0,15,11,4,1,32.575
20800,Southland Lloyds Ins Co,1999,1999,1,19,6,13,65,34,31,1,32.575
20800,Southland Lloyds Ins Co,1999,2000,2,10,9,1,65,34,31,1,32.575
20800,Southland Lloyds Ins Co,1999,2001,3,10,10,0,65,34,31,1,32.575
20800,Southland Lloyds Ins Co,1999,2002,4,10,10,0,65,34,31,1,32.575
20800,Southland Lloyds Ins Co,1999,2003,5,10,10,0,65,34,31,1,32.575
20800,Southland Lloyds Ins Co,1999,2004,6,10,10,0,65,34,31,1,32.575
20800,Southland Lloyds Ins Co,1999,2005,7,10,10,0,65,34,31,1,32.575
20800,Southland Lloyds Ins Co,1999,2006,8,10,10,0,65,34,31,1,32.575
20800,Southland Lloyds Ins Co,1999,2007,9,10,10,0,65,34,31,1,32.575
20800,Southland Lloyds Ins Co,1999,2008,10,10,10,0,65,34,31,1,32.575
20800,Southland Lloyds Ins Co,2000,2000,1,17,5,12,57,28,29,1,32.575
20800,Southland Lloyds Ins Co,2000,2001,2,10,7,2,57,28,29,1,32.575
20800,Southland Lloyds Ins Co,2000,2002,3,7,7,0,57,28,29,1,32.575
20800,Southland Lloyds Ins Co,2000,2003,4,7,7,0,57,28,29,1,32.575
20800,Southland Lloyds Ins Co,2000,2004,5,6,6,0,57,28,29,1,32.575
20800,Southland Lloyds Ins Co,2000,2005,6,6,6,0,57,28,29,1,32.575
20800,Southland Lloyds Ins Co,2000,2006,7,6,6,0,57,28,29,1,32.575
20800,Southland Lloyds Ins Co,2000,2007,8,6,6,0,57,28,29,1,32.575
